,train_loss,val_loss
435,1.624765658925753e-06,2.2421860054600984e-06
436,1.1967572246794589e-06,2.2433321084827183e-06
437,2.1316759975161403e-06,2.2409365384373813e-06
438,2.4868194811278955e-06,2.239298971835524e-06
439,1.011523261840921e-06,2.2394250181969254e-06
440,1.4895423164125532e-06,2.2395246825180948e-06
441,1.7260933187208138e-06,2.2389400808606295e-06
442,1.087662993813865e-06,2.23849868751131e-06
443,3.438770503271371e-07,2.2394369088578967e-06
444,4.50869575724937e-07,2.24093806813471e-06
445,1.1988482961896806e-07,2.23891572910361e-06
446,2.9084034613333645e-07,2.2412519669160247e-06
447,6.433249497786164e-07,2.2386843233834953e-06
448,1.3592501636594534e-07,2.23880204022862e-06
449,1.896505125623662e-06,2.2409976075869054e-06
450,1.1521203958545812e-06,2.2397288458887487e-06
451,2.754756947979331e-08,2.240334949456155e-06
452,2.122940123663284e-06,2.2404500388074666e-06
453,2.1487691756919956e-06,2.238148245960474e-06
454,1.6899456171086058e-06,2.2392445197328926e-06
455,2.268601303221658e-06,2.239332965109497e-06
456,1.2088877847418189e-08,2.236614878056571e-06
457,2.2943362884689122e-07,2.238966205623001e-06
458,5.074115778552369e-07,2.2393173119053246e-06
459,1.7400027441908605e-06,2.2384215460624548e-06
460,1.7441303585655988e-06,2.237418075092137e-06
461,7.648790811072103e-07,2.2360980533994735e-06
462,1.395360968017485e-06,2.235280752647668e-06
463,4.391135787591338e-07,2.2367219161242246e-06
464,7.241886935662478e-07,2.2383760870434344e-06
465,5.109592544613406e-07,2.236758403014392e-06
466,4.3038904783315957e-07,2.2353904647752642e-06
467,2.2911241339170374e-06,2.2336132859345525e-06
468,1.2176855382858775e-06,2.232130899792537e-06
469,1.318605377455242e-06,2.233215969754383e-06
470,1.7019358783727511e-06,2.2333607310429217e-06
471,1.7829820013139398e-06,2.2324227006174622e-06
472,3.7333002313971517e-07,2.234053376596421e-06
473,1.2991782237077133e-06,2.23372932174243e-06
474,2.2073523318977095e-06,2.2312291257549075e-06
475,1.6625306336209178e-07,2.2318476939108222e-06
476,7.253342395415529e-07,2.2335036052390934e-06
477,1.533242404111661e-06,2.232487795408815e-06
478,2.4119803102803415e-06,2.2322211530990897e-06
479,1.3262857784866354e-06,2.2343053668737413e-06
480,2.2726362553657962e-06,2.2335935255978255e-06
481,1.7432012379867955e-06,2.2305974888149648e-06
482,5.316605168627575e-07,2.230169069953263e-06
483,2.420584246283397e-07,2.2307304805144668e-06
484,6.933884177124127e-07,2.2320590377785263e-06
485,7.23916610586457e-07,2.2327556274831295e-06
486,1.8371054070303216e-06,2.230307786958292e-06
487,1.270526699954644e-07,2.230899791466072e-06
488,1.6857869923114776e-08,2.231456778245047e-06
489,4.535683972062543e-07,2.231012601405382e-06
490,7.210213865619152e-07,2.232555216178298e-06
491,2.1525738880154678e-06,2.231699909316376e-06
492,5.988416902255267e-07,2.2321218939032407e-06
493,1.7460217792540788e-06,2.229270690586418e-06
494,6.548594328342006e-07,2.2290146676823495e-06
495,1.1815156321972608e-06,2.2293879382777957e-06
496,1.0426849010400475e-06,2.231463366188109e-06
497,1.4053968733060175e-06,2.2309252782724796e-06
498,1.161442408338189e-06,2.229585520690307e-06
499,3.109713101759553e-05,4.556624513119459e-05
500,0.0,4.556624513119459e-05
501,2.742120419628918e-05,4.518220700323582e-05
502,2.7121944818645714e-05,4.4780224524438383e-05
503,1.5210217963904143e-05,4.4271125234663484e-05
504,6.880133999511599e-06,4.4164437763392924e-05
