,train_loss,val_loss
0,4.4391582624693034e-05,7.797915998846293e-05
1,5.8486632498631604e-05,3.0080580383655615e-05
2,1.6725360535642363e-05,2.2546210149303077e-05
3,1.0224359225538864e-05,2.10871056211181e-05
4,1.5138019099455671e-05,1.9627873093704692e-05
5,2.117562132044806e-05,1.8671240635740105e-05
6,5.929743437922894e-06,1.860582141118357e-05
7,1.2713738915511059e-05,1.8291265900479628e-05
8,1.677868130754677e-05,1.8071328838414046e-05
9,6.502693148550737e-06,1.804952647536993e-05
10,1.83683378454088e-05,1.783775346208131e-05
11,1.782738640725214e-05,1.7766186858934815e-05
12,1.2392762402298094e-05,1.770043873868417e-05
13,1.10297998930246e-05,1.765455451735761e-05
14,1.9723423353722146e-05,1.756735864066286e-05
15,1.4518722534110916e-06,1.756279923283728e-05
16,5.0324846054130095e-06,1.7531681074469817e-05
17,1.6464942788241316e-05,1.747308216145029e-05
18,9.19397147264546e-06,1.748164807766443e-05
19,1.454173715938715e-05,1.7406566902354825e-05
20,1.0363131361746595e-05,1.737748813640792e-05
21,6.78672446261448e-06,1.7374335543136113e-05
22,1.4660976894458614e-06,1.7352866243745665e-05
23,9.943507509177856e-06,1.7338763955049217e-05
24,7.55018394400199e-06,1.7323580867087004e-05
25,1.703369312669653e-05,1.7291813186311627e-05
26,1.6791657817643834e-05,1.7254491651256102e-05
27,1.0742240492502187e-05,1.724987428780878e-05
28,4.377058536124338e-06,1.726627535826992e-05
29,1.3571463414562286e-05,1.7244207501644268e-05
30,6.826852711202584e-06,1.7209391541546212e-05
31,1.2669907996966591e-05,1.723071262211306e-05
32,8.180750827380783e-06,1.722137651697267e-05
33,1.98532780442965e-06,1.7219567725551316e-05
34,8.97884619488114e-06,1.717359490459785e-05
35,3.394327799874697e-06,1.7184861433925108e-05
36,4.3400048639028516e-07,1.7196371855970938e-05
37,1.9427927949195388e-05,1.7166403964802156e-05
38,1.202198057104711e-05,1.717576519906288e-05
39,2.9103605928877425e-06,1.7175025811302474e-05
40,1.1726623027904825e-05,1.7171308768738525e-05
41,5.302638944223272e-06,1.7183302996563726e-05
42,4.3101360058605445e-06,1.7160313843924087e-05
43,1.2749143085705911e-05,1.7203177730261814e-05
44,5.3920058716550114e-06,1.7212207522825337e-05
45,5.683306907391052e-06,1.7206605956889688e-05
46,9.77532059478472e-06,1.7224563891941214e-05
47,6.4722825024884256e-06,1.723054638452595e-05
48,1.3264187052000888e-06,1.7228252096101642e-05
49,8.255035806014826e-07,1.7238706336065663e-05
50,1.4675217268225598e-05,1.7327471217431593e-05
51,1.0033339228278821e-05,1.7370638669235632e-05
52,1.6660833853027096e-05,1.746819422376575e-05
53,1.6289474236215344e-05,1.7663156910857653e-05
54,9.561733228404503e-06,1.7732113685342484e-05
55,9.491727509371497e-06,1.7848444068513345e-05
56,1.8570378359429918e-05,1.80197421630146e-05
57,2.0495809656693174e-05,1.8278283327817916e-05
58,2.172019998356467e-07,1.8267594280769116e-05
59,1.5544301514861725e-05,1.8569373110076412e-05
60,1.3876868738852283e-05,1.8760821123141795e-05
61,1.4399498717195573e-05,1.9155350764049217e-05
62,1.0286556548370196e-05,1.9309967448061797e-05
63,2.0820709333104665e-05,1.9620708258589728e-05
64,1.4623536613874152e-05,1.9875158871291206e-05
65,0.00016242869515135157,0.0002535133431479335
66,0.00011386023859758028,0.00022803465439472347
67,2.664487098969603e-05,0.00022423661324894056
68,0.00013001470551890167,0.000210783571023494
69,0.00010115251319834937,0.00020348511676769704
70,0.00011120676070577622,0.0001968737622234039
71,0.0002045915496969206,0.00018573110208148136
72,1.6612112815859024e-05,0.00018504151345230638
73,4.6348123523279635e-05,0.000182229622292798
74,0.00012191146620792874,0.00017667145867599174
75,4.4286138284834886e-05,0.00017545909966342152
76,3.9123276494518014e-05,0.0001744667336042039
77,2.7284917208332295e-06,0.00017461539624026045
78,4.622935229278308e-05,0.00017196001718286424
79,0.00015388094569009745,0.00016688458191463723
80,0.00011161967848330848,0.0001645277144620195
81,2.0319620088484134e-05,0.00016435483176494017
82,9.831552816268165e-06,0.00016401714099105447
83,3.114584261185498e-05,0.00016392855952493846
84,4.6452626344096267e-05,0.00016221439902670682
85,6.931732709779496e-05,0.00016079501471249387
86,0.00013756558476528795,0.00015710773416329176
87,0.00016241328626840804,0.0001547960722516291
88,9.914438510418536e-05,0.00015260232057422399
89,0.00011070281943686316,0.00015044779275078326
90,2.727458263002569e-05,0.00015008944096276536
91,3.534940489100406e-05,0.00014970768386498093
92,6.180451819335153e-05,0.00014774656183319166
93,5.296797499477919e-05,0.00014652368675917388
94,9.872086243634024e-05,0.0001456410512397997
95,0.00010172082109432737,0.00014334222927689554
96,6.766915656113356e-05,0.00014226829699706285
97,0.00010227351446515963,0.00014090856404975056
98,4.0847406555922964e-05,0.00013992542315740137
99,0.0001407447738662707,0.00013846905799116938
100,0.00011863000788498618,0.00013780979664297774
101,1.3991672521193648e-06,0.00013794144655577837
102,5.238916803832086e-05,0.00013723877214593812
103,5.6827175225806104e-05,0.00013681951580103488
104,9.91519174873083e-05,0.0001360911403852515
105,3.490395521633187e-05,0.00013547796407714486
106,1.0612746749017317e-05,0.00013506677577039227
107,8.048505423175583e-05,0.00013405235905665904
108,0.00013372550772454062,0.0001333839940885082
109,2.892164661209839e-05,0.00013277084473287687
110,2.468553474767411e-05,0.00013262983340304346
111,7.32717655321702e-05,0.00013198307704180478
112,0.000139504552297807,0.0001306516363308765
113,7.616443788336685e-05,0.00012981040172511713
114,0.00010765879148225742,0.00012888912705006077
115,4.555502190465604e-05,0.0001282428634352982
116,7.096351190028393e-05,0.00012794731158297508
117,5.082772593147987e-05,0.00012761198623571546
118,8.214790843257002e-05,0.00012728801938937978
119,4.5887019421709456e-05,0.00012674941268516705
120,8.494021911325588e-05,0.00012616851338883862
121,2.3973696738672683e-05,0.0001261358887399547
122,7.368479082908701e-05,0.00012601747830398382
123,3.036448443996183e-05,0.00012554928582161665
124,5.077296234399211e-05,0.00012499744426924735
125,6.027923513306433e-05,0.00012471486432245
126,5.961092387108093e-05,0.00012467987585114315
127,1.1618104974887286e-05,0.000124263746466022
128,0.00010516823425385471,0.0001239646965940483
129,1.5366895623197395e-07,0.00012397525031352416
130,5.251746535305871e-05,0.00012354041860671713
131,3.6728424783003455e-05,0.00012315579892368988
132,5.282010911067526e-06,0.0001231049664481543
133,0.000123548850148464,0.00012318371110130101
134,0.00010872265300334657,0.00012250829013064503
135,7.879536668449472e-05,0.00012186454117530957
136,0.000129692072265004,0.00012123542568646371
137,0.00012500967436851246,0.00012022347535239532
138,0.00011808718967942687,0.00011983253669459373
