train_loss,val_loss
0.9259670376777649,0.8808951377868652
0.9203696250915527,0.8756622672080994
0.9147753119468689,0.8704672455787659
0.9092468023300171,0.8653537034988403
0.9038108587265015,0.8603255152702332
0.89849454164505,0.8554321527481079
0.8933300971984863,0.8507282733917236
0.8883442878723145,0.8462337851524353
0.8835744261741638,0.8419591188430786
0.8790426850318909,0.8379228115081787
0.8747754693031311,0.8341342210769653
0.8707665205001831,0.8306156396865845
0.8670404553413391,0.8273708820343018
0.8636038303375244,0.8244007229804993
0.8604660630226135,0.8216941356658936
0.8576275706291199,0.8192712664604187
0.8550893664360046,0.8171347975730896
0.8528501987457275,0.8152757883071899
0.8508985638618469,0.8136823177337646
0.849225640296936,0.8123418092727661
0.84781813621521,0.8112360835075378
0.8466585278511047,0.8103500008583069
0.8457292318344116,0.8096623420715332
0.8450090289115906,0.8091515898704529
0.8444737195968628,0.8087937235832214
0.8440983295440674,0.8085631728172302
0.8438563346862793,0.8084326386451721
0.8437193036079407,0.8083743453025818
0.8436582088470459,0.8083598017692566
0.8436429500579834,0.8030417561531067
0.8380483984947205,0.7977562546730042
0.8324944376945496,0.7925360202789307
0.8270012140274048,0.7874252200126648
0.8216055035591125,0.7824575304985046
0.8163296580314636,0.7776502966880798
0.8112082481384277,0.7729979157447815
0.8062736988067627,0.76853346824646
0.8015506863594055,0.7642824053764343
0.7970553636550903,0.7602502703666687
0.7928030490875244,0.7564616799354553
0.7888124585151672,0.7529393434524536
0.785094141960144,0.7496844530105591
0.7816526293754578,0.7467042803764343
0.7784947752952576,0.7439963817596436
0.7756246328353882,0.741561233997345
0.7730358839035034,0.739393413066864
0.7707273960113525,0.7374855875968933
0.7686933875083923,0.7358300089836121
0.7669253349304199,0.7344141006469727
0.7654127478599548,0.7332246899604797
0.7641411423683167,0.732247531414032
0.7630951404571533,0.7314647436141968
0.7622571587562561,0.7308579683303833
0.7616072297096252,0.7304078936576843
0.7611246705055237,0.7300921082496643
0.7607859969139099,0.7298886179924011
0.7605677247047424,0.7297734618186951
0.760444164276123,0.7297220230102539
0.760388970375061,0.7297092080116272
0.7603751420974731,0.7250205874443054
0.7553433179855347,0.7203940153121948
0.7503730654716492,0.7158513069152832
0.7454939484596252,0.7114303708076477
0.7407351732254028,0.7071530818939209
0.736122190952301,0.7030309438705444
0.7316766381263733,0.6990756988525391
0.7274197936058044,0.6952963471412659
0.7233673334121704,0.6917216181755066
0.7195255160331726,0.6883610486984253
0.7159071564674377,0.685217022895813
0.7125222682952881,0.6822900772094727
0.7093777656555176,0.6795915961265564
0.7064864635467529,0.6771246194839478
0.7038443088531494,0.6748916506767273
0.7014522552490234,0.6728881597518921
0.6993042826652527,0.6711094975471497
0.697395920753479,0.6695474982261658
0.6957181692123413,0.6681941747665405
0.6942622661590576,0.6670358180999756
0.6930172443389893,0.6660628318786621
0.6919727325439453,0.6652618050575256
0.691115140914917,0.6646203994750977
0.6904286742210388,0.6641233563423157
0.6898967623710632,0.663754403591156
0.689501941204071,0.6634954810142517
0.6892253160476685,0.6633285284042358
0.68904709815979,0.6632341146469116
0.6889460682868958,0.6631918549537659
0.6889010667800903,0.6631813645362854
0.6888898611068726,0.6593523621559143
0.684804379940033,0.6556104421615601
0.6808154582977295,0.6519756317138672
0.6769394874572754,0.6484668850898743
0.6731927990913391,0.64510577917099
0.6695941686630249,0.6419029235839844
0.6661595702171326,0.6388771533966064
0.6629005670547485,0.6360325217247009
0.6598300337791443,0.6333746910095215
0.656951367855072,0.6309009790420532
0.6542710661888123,0.6286124587059021
0.651792585849762,0.6265175342559814
0.6495145559310913,0.6246134638786316
0.6474372148513794,0.6228939294815063
0.6455544829368591,0.6213510036468506
0.6438626050949097,0.6199756860733032
0.6423571705818176,0.618761420249939
0.641028642654419,0.6177024245262146
0.639869749546051,0.6167917251586914
0.6388706564903259,0.6160187125205994
0.6380208730697632,0.6153746843338013
0.6373116970062256,0.6148471832275391
0.6367312073707581,0.6144246459007263
0.6362671256065369,0.6140981912612915
0.6359081864356995,0.6138564348220825
0.6356421113014221,0.6136871576309204
0.6354560852050781,0.6135782599449158
0.6353363394737244,0.6135166883468628
0.6352685689926147,0.6134892106056213
0.6352382898330688,0.6134822964668274
0.6352307200431824,0.6110126972198486
0.632511556148529,0.6086470484733582
0.6299018859863281,0.6063942909240723
0.627414345741272,0.6042705178260803
0.6250588893890381,0.6022743582725525
0.6228476166725159,0.6004204750061035
0.6207833290100098,0.5987116694450378
0.6188703775405884,0.5971510410308838
0.6171073913574219,0.5957352519035339
0.6154956817626953,0.5944588780403137
0.6140322089195251,0.5933184027671814
0.612711489200592,0.5923058390617371
0.6115288734436035,0.591408371925354
0.6104761362075806,0.5906186699867249
0.6095431447029114,0.5899323225021362
0.6087235808372498,0.5893372893333435
0.6080098152160645,0.588823139667511
0.6073899269104004,0.5883846282958984
0.6068589687347412,0.5880156755447388
0.6064083576202393,0.5877100825309753
0.6060326099395752,0.5874571800231934
0.6057222485542297,0.5872539281845093
0.6054716110229492,0.5870916247367859
0.6052712798118591,0.5869669318199158
0.6051167845726013,0.5868744254112244
0.605002224445343,0.5868099331855774
0.6049224734306335,0.5867685079574585
0.6048712134361267,0.5867447257041931
0.6048420071601868,0.5867341756820679
0.6048290729522705,0.5867315530776978
0.6048257946968079,0.5858023166656494
0.6036862134933472,0.5849921107292175
0.6026566028594971,0.584294319152832
0.6017462015151978,0.5837088823318481
0.6009606719017029,0.5832385420799255
0.6003003120422363,0.5828773975372314
0.5997614860534668,0.5826020836830139
0.5993252396583557,0.5824257135391235
0.5989940762519836,0.5823438763618469
0.5987609028816223,0.5823493599891663
0.5986201763153076,0.582408607006073
0.5985432267189026,0.5825167298316956
0.5985262989997864,0.5826663970947266
0.5985562801361084,0.5828500390052795
0.5986254215240479,0.5830515027046204
0.5987196564674377,0.5832554697990417
0.5988290309906006,0.5834624171257019
0.5989501476287842,0.5836558938026428
0.5990680456161499,0.5838372111320496
0.5991830229759216,0.5839992165565491
0.5992891192436218,0.5841424465179443
0.599384069442749,0.5842626690864563
0.599464476108551,0.5843614339828491
0.5995317697525024,0.5844378471374512
0.59958416223526,0.5844933986663818
0.5996217131614685,0.5845322608947754
0.5996479988098145,0.5845569968223572
0.5996647477149963,0.5845707654953003
0.5996739864349365,0.5845769047737122
0.5996780395507812,0.584578275680542
0.5996789932250977,0.5851500034332275
0.6000643372535706,0.5857803225517273
0.6005169153213501,0.5864759683609009
0.6010419130325317,0.5872206687927246
0.6016175150871277,0.5880127549171448
0.6022538542747498,0.5888232588768005
0.6029219627380371,0.5896272659301758
0.6035904884338379,0.590445339679718
0.6042832136154175,0.591253936290741
0.6049802303314209,0.5920292139053345
0.6056602001190186,0.5927636623382568
0.6063079237937927,0.5934246778488159
0.6068941354751587,0.5939956903457642
0.6073949933052063,0.5945051312446594
0.6078393459320068,0.5949309468269348
0.6082110404968262,0.5953001379966736
0.608533501625061,0.5955750942230225
0.6087762117385864,0.5957815051078796
0.6089581251144409,0.5959407091140747
0.609099805355072,0.596024215221405
0.6091718673706055,0.5960469841957092
0.6091874241828918,0.5960472226142883
0.6091833114624023,0.5960323810577393
0.6091666221618652,0.5960002541542053
0.6091344356536865,0.595962643623352
0.6090975999832153,0.595927894115448
0.6090642809867859,0.5958998203277588
0.6090375781059265,0.5958806276321411
0.6090193390846252,0.5958698391914368
0.6090090870857239,0.5958663821220398
0.6090059876441956,0.5945446491241455
0.6077685356140137,0.5930624604225159
0.606386125087738,0.5914453864097595
0.6048840880393982,0.5897296071052551
0.6033014059066772,0.5880072116851807
0.6017187237739563,0.5862796902656555
0.6001412868499756,0.5846000909805298
0.598605751991272,0.5829699039459229
0.5971136689186096,0.5814209580421448
0.5956884622573853,0.5799307227134705
0.5943140983581543,0.5785126090049744
0.5930091142654419,0.577195942401886
0.5917991995811462,0.5759750604629517
0.5906789898872375,0.5748389363288879
0.5896391868591309,0.5737915635108948
0.5886847972869873,0.5728423595428467
0.5878245830535889,0.5719888210296631
0.5870532989501953,0.5712325572967529
0.5863738059997559,0.5705711245536804
0.5857794880867004,0.5698903799057007
0.5851765275001526,0.5693170428276062
